,id,job_title,company_name,job_location,requirements,salary,indeed_url,job_description,date_posted,company_url,,,
200,ab3e0034fc68e98c,.NET Developer,Seen by Indeed,"Atlanta, GA",,,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DhVAxkc_TxySVbUOs6bxWYWOfhmDTNcVTjFFBAY1FXZz6G2ZVf9e4M7NkI-sP6opztBZ1Od0Oxijsy-qGdUt8SH3SLQHquyBaODNDyQAQjnHR3CyXrDZ2-8MFTgL4vy1uQjue29jEICbwE3XhiNnz7Or9KiBLjSJ3JSETLvmRg1YukF64w9MnRenCJ9R16Br5PeOvE9f8d4v2blnYzPfrtRXcYOSfvD4OYuLsEQ_xbrQXeTYhmHw1PZmdoxi-htKu0Tsxr75hbAjPD8VWXvCXEGADl_l9G-56SksLr3Y5bDkSd7nHL6ECUJ38IqjrZ3QW1v0gd_5JcqGGLZuc9yDoAGB_YJz9uDI5gBGvKSDZPoG5Z0wLB0TqslcOXC9AaOwkUfCNMk0rkDRYepTMGg70UrI1FMeDVaten16do36wP4Iemv1HbhGfAClG5upPd7QMFn7ROYZic--u4gpl3iG2gke1540ZicppWFDvGy_8e_t8y8izb_qF_4eiYsAYTYX5b-0AiVSeM436F9_Od_YviYKcgt0tX-hlpU9J5UotwOSRfMsGMrFB2xmX1a6_rhE8=&p=4&fvj=1&vjs=3,,25 days ago,https://www.indeed.com,,,
201,05a3f49d4a6d1164,Senior Software Engineer,Cox Communications,"Atlanta, GA 30301 (Buckhead area)",,,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DlW5UVUkrrTPknGvwwiIjuq5VZhzEKGt5_mzPH1VE7namP-AnqU0mOgT9gKFniM3BiEaSXHB64aI3U7_lOUbDp40mMvQuLa6Q7LJZV2tm-WYdZyYDw4lfeqqspYasbwxqAvIELsviIJVrCfsgyKUFBBI7_JsGFHY34TN9NLxYBRlrHKkfHUdsuHqgGmuxBaNmxRfEgWosGe2QlgeBSfREpBbhwq2Mm3iG7uLnmUbCl2LSKDt5-TonA4MCQ52fXuJkHCuAxe3QBA2X74wmLcStrd17-iL7q6sQo_L1KB4gtwixrk0taf69-vnOqb3BMnGJgCUi_kT5Kkwj1fbGfrnluaTxTfeHoQVPOv1xdCCFPri4VSvnamyuQIffAPHsKCI6-eV3GbSJekenJzGIjGqsiEme7pf4PULnN_MikfwP02w==&p=5&fvj=0&vjs=3,Guide day to day activities of a hybrid on-shore off-shore development team..The Software Engineer III is part of the Development and Tier 3 Platform Production…,Today,https://www.indeed.com/cmp/Cox-Communications-Inc.,,,
202,e2ee480a6b488396,Software Engineer,Precison Bio,Georgia,,,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C7BPDYzuSkiXEsespZGc6WlZnfrYfmlEfxNAsMBl0Pr0ddsi662ogqKqZrKodMaSkkNP3L_5mKBBW-sG6VSE4oeRxQZr_EpboMFGPR-fcTEUW8hjtqNUB3ryfRQLGLvb-MfF7dAhnpTAWt-7ae0mBFYLFc07EiHJrc95f_nnIR9DHUurezQ5vePKSHLecVi5o1cEbHcjhMBvJWkH748xUBo_xP8XgqMrT-l5v7H3aP0Xq9CLxaywCsk1SHc1xUvraLBr4w3l-z669bi5iAnBCQ3YigBWtMUtnPDDIx1dHfay7ssgEfBkLEK5U1dowoGB92Ffqtw6ECF6RqBSfR_-rkk72GCJtZHzuDoK2V2Sfyo-d8K2vsIpcnB-m6x1g2MYXQTCqh6csYuVvJAiTcl3a7NyOTN0q_KL8BzS9y7LE6CDiC0ex_XM37tgWvS1kJa7vrHgXZDPFP0Q==&p=6&fvj=1&vjs=3,Other similar types of internal technology projects..This will entail developing and implementing technical solutions that give this company a competitive…,30+ days ago,https://www.indeed.com,,,
203,90a668f8c93060c3,Software Engineer,Microsoft,,,,https://www.indeed.com/rc/clk?jk=90a668f8c93060c3&fccid=734cb5a01ee60f80&vjs=3,"Ability to meet Microsoft, customer and/or government security screening requirements are required for this role..Experience with system architecture/design.",Today,https://www.indeed.com/cmp/Microsoft,,,
204,c22258a2836ddbd3,Software Engineer Associate,LOCKHEED MARTIN CORPORATION,,,,https://www.indeed.com/rc/clk?jk=c22258a2836ddbd3&fccid=aeb15e43a6800b9d&vjs=3,Must be capable of working effectively within a configuration managed software development environment across all phases of the software project life cycle.,6 days ago,https://www.indeed.com/cmp/Lockheed-Martin,,,
205,7f9d70d13050cf02,Software Developer Entry-Level Positions,VectorNow.com,,,,https://www.indeed.com/company/VectorNow.com/jobs/Software-Developer-Entry-Level-Position-7f9d70d13050cf02?fccid=c4116c436e36f428&vjs=3,Great communicator and documentation writer with technical / non-technical users and project owners..Ability to learn quickly and talk about solutions to…,1 day ago,https://www.indeed.com,,,
206,fb6a857886fd69e5,.NET Software Engineer,Deloitte,,,,https://www.indeed.com/rc/clk?jk=fb6a857886fd69e5&fccid=9e215d88a6b33622&vjs=3,"A successful candidate should be analytical and detail-oriented, as well as team-oriented, but also be able to work independently.",18 days ago,https://www.indeed.com/cmp/Deloitte,,,
207,acd5c534d8a44415,Software Engineer I,Honeywell,,,,https://www.indeed.com/rc/clk?jk=acd5c534d8a44415&fccid=50208b5bf45ee3b8&vjs=3,"Join a team that designs, develops and integrates highly complex software applications within Honeywell [SBG]..Diverse and global teaming and collaboration.",14 days ago,https://www.indeed.com/cmp/Honeywell,,,
208,fc960b8617137d9e,SOFTWARE ENGINEER,"The Ultimate Software Group, Inc.",,,,https://www.indeed.com/rc/clk?jk=fc960b8617137d9e&fccid=829c4cef8d9a0ac3&vjs=3,Works as part of a full-stack development team working to develop the client side of an Integration Platform using Angular and CQRS patterns to supports our…,Just posted,https://www.indeed.com/cmp/Ultimate-Software,,,
209,c79f42ffc1cbfe20,Software Engineer,Dell,,,,https://www.indeed.com/rc/clk?jk=c79f42ffc1cbfe20&fccid=dd09fe3b43125016&vjs=3,"You should have experience shipping production applications, the ability to identify the right tools and technologies for the problem being addressed, and…",30+ days ago,https://www.indeed.com/cmp/Dell-Technologies,,,
210,29b913f3162b68d6,Software Engineer I,Cardlytics,,,,https://www.indeed.com/rc/clk?jk=29b913f3162b68d6&fccid=0f9a998538573203&vjs=3,"HTML 5 and CSS 3..Entity Framework, NHibernate, or similar ORM..Build high performing, scalable, secure, and resilient systems.",4 days ago,https://www.indeed.com/cmp/Cardlytics,,,
211,c9fbd4f2419753d1,Software Engineer Associate (Intern),General Dynamics Information Technology,,,,https://www.indeed.com/rc/clk?jk=c9fbd4f2419753d1&fccid=11caadcdc98800d4&vjs=3,"Currently pursuing an Associate’s, Bachelor’s or Master’s degree from a United States-based college or university within a computer science or software…",30+ days ago,https://www.indeed.com/cmp/General-Dynamics-Information-Technology,,,
212,a9ee600131b4fa21,Junior Software Engineer,"Agilysys, Inc.",,,,https://www.indeed.com/rc/clk?jk=a9ee600131b4fa21&fccid=98c5388aec4fd835&vjs=3,"Experience with object-oriented design and coding skills (Java, C#, JavaScript, Python)..If you are a recent graduate or graduating in 2019 and have an interest…",30+ days ago,https://www.indeed.com,,,
213,d29011e4f2e61bcc,DevOps Engineer,Seen by Indeed,"Atlanta, GA",,,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DhVAxkc_TxySVbUOs6bxWYWOfhmDTNcVTjFFBAY1FXZz6G2ZVf9e4MkxZrdL6mCK4PHBkuGwBrDqomq-EvHuomglTsFb8GWHLJn3rPEo55hJN6ytnMzyhoECrqvBeDDuISvszwncxDeC1pIe0_3azktKze86VbFGY6UiePSwZJ12h1bOW-2IQUtJOp9lxCQLaXKEjxRj0EYnUttLsRfRc9UhwdhHjD0WYCKDU2ocONb-okvNzmRiQCGqFYlGighl3hxz8Hau1UF9Awu3K4tp4HG2hHkecNPQbP8_K0OA_crJHUq4b4PqLvpP_vy2JbYx7_QbM61dIWf0joB8FnN90Ukb_T7ogOHw9WL4rqWCzcXqjaJM9VRUd9QxsNyNDdolUErVlG6WSvfBKZeOvGOR6Pc6wWjxkT08b9z1Va9KvnA-JTNIj7DtFHEXYasfPIhWGiiTc8X9wGoXEWbDqHlkSWSXRdAWJwPdvm2gaXXFEU4VhbPCJDnT3c8R93oiBl8LhIO0_Vi_gOhviJSEBe2Vp2v-EHvOtcH9EVN04Y5edIKTD27T4skPUsonP1kaglWbFo6gNnD_8RkQ==&p=17&fvj=1&vjs=3,,25 days ago,https://www.indeed.com,,,
214,a28e015ef4bc5fdd,Java Developer,Seen by Indeed,"Atlanta, GA",,,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DhVAxkc_TxySVbUOs6bxWYWOfhmDTNcVTjFFBAY1FXZz6G2ZVf9e4MlVEExxcsDDOfHSmHGUsDjVJOFfvRaZGc4LhH2XLomGr_tpdiRENThf3Q6yQUuSQqqHTMF1sqiuIj9V1ku2FMwuneovmhDDGeCfBgxuH4A25MjlnlTbGfus9v2j8gglGJh0gg94oPen8oqSQEC2DSkS-Lv3lLckwVJfINkOC5ObQdGXh7-07g9l9QEGHSdFacDTahDHrc80baZibMMeLs0BCmP7rPLrAv_mJPTDJ99m93xHyjLJU9DInqhKgMJkWPinXXEda4AxXJVlaIgGohzK0R1M66DmORPDwy4F-kj9Moa7dIFurnSwKYFgUzv02k2KEc3K6nbDDW8jWkIYNH2Had8HkJJPGTnrhHH-B45IeCksl7_whvPinVaJJE791Uzvm0W5mTDIMRjvml7eGOQ0DrxggsfssOMGtoHyuY6zhXpbFjkbKrl-8ajgwRKv0sWigoF6kordl6pBbVQpjNLsBr0BgNaPzIArDhnf5jRfeYIr8AuFqL-VLyiCfizgwL3yqyP_ollzQ=&p=18&fvj=1&vjs=3,,25 days ago,https://www.indeed.com,,,
215,29b56b2ad42143b4,Entry Level - Software Developer,Smoothstack,United States,,"$55,000 a year",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0ChdE_-3s9UeG5xYsqO3th9AddXeBq2OieSfAM8evhI-PZ76-Buf7EcnCv0gKKLndR0YEV2kTxuAD_VKH6HEbZFGsVNkpiitjOp_daSiXpE3Pd_X3qe-bekUwRlgzVovAcCBt0z5yUU5xFBeE38vP8NN1cwM2zQW5_7-qCme8EqijBD20AWqh1zgqOUC53JSj1aQlvcHqxYGL-hBO-izxFQ0NuL9nhadoHjht56wWZcHRUhm_n7LkdnG7bx4VsB7LgXAmhsFnBJNAfNgBOAC4QT830erhY6MEe1rWBPN8fQJ2zWaWwDAS0O_ecO91iDzhjNuupXYdRGp0OurDRXT8Toev6hAguXQdho0Un2sxsfe39re-1t2LrP5G1Omvoh_UPRBulWY6C7wF75wmw3i0Pcya7WHbzEiNFzfhLGZJDKSD_bYup1-YiwZwWptRXpel_PJYM7DETX8w==&p=0&fvj=1&vjs=3,"Net, Python or similar programming languages..Bachelor’s degree or minor in any of the following: Computer Science, Engineering, Statistics, Mathematics or…",30+ days ago,https://www.indeed.com,,,
216,c4ed3a337bf5813c,.NET Software Developer - US Remote,Vision Media,United States,.net: 4 years,,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DJ_NiDUn25TsccfMtQS5fdjkwEhZVGunI1iGscaADDmblPPsgmlKlNuTdWZpS6xDFNBRe-d0clMKZqjmBUgynTxGk4vUdI8xIwXdtECzZMsd1Up1w8BGX7v6O9uamiPIvXfuiVBdfXTlkngGrH7zCsQHGPgsJNj1Hu1czw2-Ahs6fof4xrAv5GvuduZqDF3qrFNvgDrxoG0vZ3QoXUlDQX7iY7--VXFfKDIJur51ghttNbHhzuXcrNCbcNp67sydEvr6MRW67pLGwe5XJmsXdopJatIKcSV8HvmzffZUaN_Uj5YuGeB92KJZb1XhqHSYPqci8Ir-iQ2FiJW4OIbBEcs5wS2JMjoMF141eRUX7bFiq-oxHQmyGV0ioEtaQvJbnuwr027nze4wNihXd-64GgZoip0zPCtligi0j-kweREdBrO_8FlV7J0wp5NQDdMP2XzVKyp7s33SG6XFs0vBnv&p=1&fvj=1&vjs=3,"The ideal candidate will be a developer proficient in .NET..With a rich tradition in the entertainment industry, we specialize in physical and digital media,…",5 days ago,https://www.indeed.com/cmp/Vision-Media,,,
217,f988cdf34e6e7eb6,Java/AWS Cloud API Services Developer 3+ Years Experience,CapabilitySource,United States,Consulting: 1 year,$70 - $90 an hour,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D12SdW_L3_dl3RJ-8v0B3oqwFMTCz8a4oUEgzjrj84CdYHRWuGebBbve1IF1nEV5r7e4SCzQYkwslZLkzzs2dBGPggCOqafmbHJDsyR_mcf-XBht5ptF-j04Ou8A9I5-kw7j--L3INDCXxnneK4K7zAfxR2FHwEFiJKhfXgGT2GbscS-o7SomEjDzsrNed9sTDtWGxk5GSpAfs-Io00Pc_KdZoVvmaJHG3zRspSVxcb9tUvccg8K1S9Z2OWDhf5e7Gh4qHIgmF-L3sSnsbxp2J-AigNiA_8yi38Z3qETKvYJiaPV5RN3KNL2bDOQOGjy7iR1tdkf95xN31nzPFkHsby2cqcavBKzF-y_koBgLpIBOTRW6GGq7nr34jgyDgU1Z2v3WlaSPneajIbe-HLi6q3Eo7J7UiqlB2JBBgiHAnY0dt0kll_lIGOhxgm1drfH70hlFg2kg2yV8w1ZaiXbhUy2tXfHWQkjfkXsUmZgk8J7QZZjogXiqR&p=2&fvj=1&vjs=3,"The custom services integrate, extend and enhance popular MarTech cloud technologies to meet the unique (bespoke) needs of enterprise marketing teams.",8 days ago,https://www.indeed.com,,,
218,e8ea3581740ad770,Senior Software Engineer [Remote],"240 Tutoring, Inc.",United States,Full-Stack: 7 years,$50 - $90 an hour,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C19l7jkAdaok4Xmia-FyRmB5IY-3YGOMCPkxn_a3xP-OYqL9cfgcMwISQULS_EjfHCGN8HvczAVjJDNotZEJ7uyOD1sZVhW5KjyaCU1HUtBvIo2c2o-5stKjkjaZ5n2-tnTwn7eONWSPKgCCfyR0_wuIR6sKtw7cOwPlQ59fVtqHFWllZHjDraC37aW-yNPyFF9Ri6XaVCljogak_K_q8xomyRUMKvPl5dTf2NRJKDYKojm7QqU-uBe6H-VMlPaOQ5a5K1cjK7sSK-crfgZx60iIxwXCcTEF-DZUmMtZpxlj4qzhgZgx7aezevSoyEHgAuHaANOg-bh5ah9nt1Vp0Ejo9mRwtIo752FaYFZ2Pbcixf6Y2Wgnak1eCUgZEzUcCZ38gy7jFcHTbn0xAeO1uh8IA1BX8qZp5n84atLWpvOozwVp8hMZAT7RvDgdAMJG1MBP49HelZl4csIYluY_HU&p=3&fvj=1&vjs=3,240 Tutoring is constantly striving to “be better”..Someone who knows how to ship quality code on time..Can speak intelligently about past projects and the…,6 days ago,"https://www.indeed.com/cmp/240-Tutoring,-Inc.",,,
219,048b1ea698f604f4,Senior Software Engineer,"Reinventing Geospatial, Inc.",United States,C++: 3 years,,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AVKW1135Wy9M1uStkJmOBt07F7iWFAhnVVmiJxfaZmkabLBN_sKVLpzLsKvXaT1M8Bct2R7qSpVCq8gujlA2wZ60fubS_1FpFnfBD3LbWB4UsRuy0M9Q1aDhszaXkzY8oHmbmbmj4k8fGuAdIaCDKUp9nevckeO2J-iScyLiQkUdlxhw_Sm1y-ejSdsDEKqBj0KWOfSsLQhsQVGJMG3yKjxpyY4oxLH-NFhDcpVxhsVUpbB32DYB6nVv4CAlAkMzmI_46JECYDpvup7oDfWQ_LjSiP7pBmzhXuVDpl4YfmhjfP2uHiizjCYJveY6AD-6cVYGk8VlBjigHoNRhKP8zZQcACxkRs_6AVHk7v1TySRQWDUC_ty3dYEpINOHwuYDxv4P6A0J-Z4VwvIP-uwECV4_NUocK8ZErd5cVDzNe3ULZXwyDeCkaazSt79VTZHup6VrxcBooOww==&p=4&fvj=1&vjs=3,"Development of customized code, scripts, modules, macro procedures, and libraries to implement specialized spatial analysis functions using languages such as…",14 days ago,https://www.indeed.com/cmp/Rgi-Corp.,,,
220,38ed0955fe4934ce,Full Stack/Back End Developer,"PavCon, LLC",United States,JavaScript: 3 years,"$77,345 - $166,454 a year",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AcvyScSzxGX9e7tF2yOlgVOj93Rn6ts4Nhq9obcZl5__6xF54nqZyXQl0oo5T0znX4HLJMnN4SIEoKGTHn406D5EBQ55Nbh4vNGh3H961xeaGYxQPtGSead95wTJjpWyBlnG4EdMRCcK7D7ThAtRLm5I7igz-kNElR4p6MShUR2_lsMQuDPppDZse2zsK0AwVbVzxWsWscUmpw0eqlJOPyfBD1Df6D1tuoTAcIM-iLcSxuY3Oe_cRr0aisurVC2ZI1Unv-BobfCuBuBN9Eszt13W3dFGuwl_8_FK1YG8bT72qLL4q2meMTJBj2ZWFdw2yBqUKxxZdE6HIjY2liEO-WdxXt_3Wnw8edbB6ZjKuF0OUhOnbM-vJPVxBTNy4dUaTvXeAuP-tMXmeEnnU8DWh_G3RYvEQFneSbTruBkilERgPRpOFb88Ai3X85PxndQmBBTdf1xfh9WjaQeEYOV8Cd&p=5&fvj=1&vjs=3,"Bachelor's degree in Computer Science, similar technical field of study or equivalent practical experience..We use git for version control and a mix of SQL and…",Today,"https://www.indeed.com/cmp/Pavcon,-LLC",,,
221,512899fb368e8af5,Application Developer III,GTA TeleGuam,,,,https://www.indeed.com/rc/clk?jk=512899fb368e8af5&fccid=921e24280c71dd60&vjs=3,"Strong Understanding of object-oriented programming..Detail oriented, analytical and inquisitive with excellent documentations skills.",30+ days ago,https://www.indeed.com/cmp/Gta-Teleguam,,,
222,f1a7773c06a0db4f,JavaScript Software Developer - US Remote,Vision Media,United States,Software development: 4 years,,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DJ_NiDUn25TsccfMtQS5fdjkwEhZVGunI1iGscaADDmblPPsgmlKlNt3A6Znn0EoHSSSvmQdJ5Y4RaClq6Fspb882sSGncK2k12gzxVw6By1Rvmy4WFeUKQYg4BJw1ERIbMekuamGrwy6THSi0TpZ2VRfGbIgqyIkqGc8BdhRc2NQWSQw1iXJXCUvJnI4OPq7HeuoR4a-SW5bIcENDuDEWVAGh0vcWvIX0BqNNNHxLxnLnpD-vcdkoZtkDR46654vNTJMhenr2HZZLfCNFw5mHufihAvKE_URb5bQLOKq7D6MftOyFh9zXiAzA2TDD3vOErlNBIy8Jnpq2PKc5NkTCRtLvOlTL8ciVN7QMbE_BNxd6qH9Up-jeGh_2x5LbThrHeq62hrBiTR20efqk_BVOEQ-X_y9p3SEendfV30z5lq8k_m5WECvjtjK5SbaLbY8WPXhtm2zHsVDwK-LWUnVxzi2aKG9uuOc=&p=7&fvj=1&vjs=3,Vision Media is looking for a software developer with extensive JavaScript experience and excellent software development skills to join a focused and agile team…,5 days ago,https://www.indeed.com/cmp/Vision-Media,,,
223,499757e9f0fa0b13,Senior Software Engineer - Front End (remote),Medsphere Systems Corporation,United States,Software engineer in enterprise environment: 8 years,"$93,000 - $120,000 a year",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CxrcBW7bG-pt-IzIAHdrZaewoYNJ4mitPNHYGOkCrmLeXVeiKhJGX9symQJFup0NLynPZGUxNB_zzVReCFhkdo0lluziVpibqexRxvMqM1u94FgAeBbCCtfz6VJK3Rv78SMcqf3YxDJeewPKq78OegbQEzpJnCMAo_9K9Xkkmhq1-WmtfGEWX-DOl8ve9w7lQSR5qEktBL7qUf5sNwZXBHN_sWnn9pHDU_ASHgYwF8fcryLX9GgCbfXwVljdJjs-ofQgMYROz_0GhAxQDuGVEGewFCSxobLHuTb_qozk3tQIMzxVMB0QDV9jL4kQayHdmHxMbKl49qCvNP6X_qVMfSK4N6GiAkq6Q9tetNLZxTF2q1gYp9J5TBdeHO93o0j-blDTWah7o1GjnB-dFQvxTPniadZzG-NLsfJu4b6bZeZsQL3cHsfiau7kf943Xsig6i9V6GAWHDADa4SyGef86tnm3CiKGAk0j2uhjF0c9ljA==&p=8&fvj=1&vjs=3,"Developing REST and/or SOAP based web services: 5 years (Required)..The work also includes developing web services and server side processes, and occasional…",30+ days ago,https://www.indeed.com,,,
224,bed6104b6aa03932,Front End Developer (Java Script) - Citizenship Required,"PavCon, LLC",United States,Web development: 3 years,"$7,000 - $12,000 a month",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AcvyScSzxGX9e7tF2yOlgVOj93Rn6ts4Nhq9obcZl5__6xF54nqZyXQl0oo5T0znW-PD_oKd1bzQB4sb9iZWjPAdUmUQvUwf5ebocVwSrSzUOIdtnBKETIJnpUgLsir17GFaYYDGFzP-E2RJmKiCcTJhU_yct06FdXxNFEaS5_j11DsIVOJZrSqZDL6C9l2spXDJsK7kpS7yWZomhYmq64yw-NMxAuc6Sdr1aL_dzsKw1PggJEApbLok5jKzfnurqnHd42ZmaAMAyEz2Brt9g4hs41fkjYxCSw5Z5a2lx-qDTbUmTN5tQUxaAMAj61KX2KJU7JVCdHOriHmQ4n9BX27yDq9jPdePQlaWSfj7KyhKGZMtX1NLXmOXcjIb64oql0uQeLkfsAtWzXdP8FY0UtpYphN0HKxA7EoN30Qf92TfstnVbYVmcxYTCvjoqe9QkM0vfyrsGEOtEHO-lnzLs2Hh1oj1kVgC9g5gQTYqJcEYRH-LQuEPrA&p=9&fvj=1&vjs=3,"Node-js is the server side javascript framework used..Bachelor's degree in Computer Science, similar technical field of study or equivalent practical experience…",14 days ago,"https://www.indeed.com/cmp/Pavcon,-LLC",,,
225,686685b158e26c4d,DevOps Engineer,VSee,United States,Language: English,,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A5qOCnKEjQcRZg6zGm3emjdtqfb5_3GD5wH3skJDumY4b-zv-hYP7TJTpxO3vZLy_6w10jzaWBC5NxBvTf-znHpZFbSdIUoLg6MpyjvZ6Djft5xk5uyhLZ3RypcTi4stChG2R96tobRnnCHtfAUjcMNjaM-_mULG2ZIrVrTKYvQFUAlcwvyPzYfvQZE88nrnxZa3yLXbO-eRsdaQ86xm_gybjzNRyg4rVCCnFOAcaJCJ7kqFu4E19xXuFWEVO1hD3sJx65llIfmEuGpnobjrVlGtBygxqHHnboJ-921FxDNYsBLW9YtTo6lDdPqH8tUaCVQhhCuAhxY8gRsPb58vfwM9zDPn4RRlmV26rT4tVHf_mdi_M-3UYYycIyj-mb5f-OVtIRpeX3r3_lSOMk05uZzVxooBTkyZipoqfEB2tEOG09oO-gRS7TGhG0dEbLNHw8F62BHgnE4Q==&p=10&fvj=1&vjs=3,Design and develop new server-side applications geared towards scale and performance..Maintain and improve existing server-side applications.,6 days ago,https://www.indeed.com,,,
226,efb883eeac50aef7,Erlang Engineer,VSee,United States,Language: English,,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A5qOCnKEjQcRZg6zGm3emjdtqfb5_3GD5wH3skJDumY4b-zv-hYP7TUeoa7MI7V5Yx67fu-p3kgIYeP8H7NxII1bSkxutI9ZVl4puf0e00E_C3AuhKHtg-KLGEIdWzWKgHx5bQurYXlrcGO0eNI0JOCHUKCGXLwD_f-m_7ax37VQsFoMSGoeKHg3uN9Jc1bvuENcLmCPtT-_bqUXlbewfSaFDCqGQJ3ri24stJULtPn573LjWDLYntvK9Gc2W2b8DSAZL4fU1B8lyiQI7qWSXRZYhfRx_EZ_XwZyGH3uL6XpSCuEHXXvGSaeSQg1WpZaqYHT4MO6N5gZhkDgiOKcC_lcU9k5IaC-QNKyegdkTSFbIPMl80Qr3J34Ln8aM1c-OwaIfmvJf-IRE59PZWHtFXhIQAGWjmHkHXgzSPjQYgfqcwd0Mlvefr7zBouGys5HE=&p=11&fvj=1&vjs=3,Experienced in the use of the Erlang to deliver scalable server solutions..Work in a global remote-only engineering organization.,6 days ago,https://www.indeed.com,,,
227,21b3277d7b37782a,Sr. Full Stack Web Developer - Remote/Telecommute (Node.js p...,Godfrey Systems LLC,United States,,$50 - $55 an hour,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0ClGz_MzsMn0LrfODKO-94ZhR5FMyU50xbxBMY3xhO6kRcshtzo6Tocvm0UsXxHmwHtGoavOPpZppVN3pqyneXjnZMeUdwA1IeQlkkDhd8aqcgMTQtLWCnNwXky4QfzIpXE7oGzYv4D_DkIea1CMUkULZADC0euNjujcR7C6ruKp3KAqzhkMF1JM9yRBZZ1FyuQcLqOYYmWALoka6uy-P9TNHzK9CtDrvl2q2dX3JvmR4PF-hEk7dzlN8SflPJQqco-A5anI73sq0aXpYPpZYj8Rl7sjHpvlDHHufBo2OExd8F0ZO14xiKSZpmjUEDt61oi1gdlo_aHskh3unfus7-A64RArHNhbUhtUatmkeLnNWysFpTxe3ScM5MoTbwyQuSiPahlk4rfpsagUQNImsXw6pDql_G6tz8AOqhCbJOfL_jbsgKhrxVLIhVBk4Vfey6LDUAZNb29yRLkw4Y0R-5ZANXFiG9Uv5YnLj-RQfiy1jbMnnKxGfv-&p=12&fvj=1&vjs=3,"(keywords: node.js, java script, javascript, kibo commerce, mozu commerce)..6+ month contract, contract-to-hire, or perm *..Proficient with HTML5 and CSS3.",Just posted,https://www.indeed.com,,,
228,adacb451c00e15f7,Salesforce Field Service Lightning Senior Developer or Techn...,Platform 6 Ltd,United States,,,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AFwTNBjQ8WhgsbTwTJENi0n-RlE82yddKP7tdnFacFgs_wTJC3pMkU1n4a5Ondg_JMI7Jtnk9f5FTZjUJGdPIWVur43fv6VkPt3AofGpcXaJ6-VSLEiDJymtafjALZx-pATh94dtLRdG5JKQTu-X7Cu_vYIkS1cZS0OWBUdOuj1s9BUQoHYPj4qvfuKM4YCpkV8SdGewm3BEPmQyc76XqLM-26oLNCU2NroqbZ7FXDeURf1s_1Xf6H0j4KbRfI4vPvVoU50slJspHKWhJ-oMxcK7AmJO4msatDClYv18M85ae2hf1OcklFRJMUN8Moe-tlOKmrL6almRVeHawjv0nFY5NCPFJQL5cd4d2txhSXh3maRW4FahdYinH4eB3sGp8VKgxPr2GwwBz-ZVFHv4ub8CdhIH4yLLZFn2uyOQlt6g==&p=13&fvj=0&vjs=3,"We provide Salesforce.com recruitment services to a wide variety of companies from Consultancies to partners to end users on a permanent, contract and contract…",27 days ago,https://www.indeed.com,,,
229,29b56b2ad42143b4,Entry Level - Software Developer,Smoothstack,United States,,"$55,000 a year",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0ChdE_-3s9UeG5xYsqO3th9AddXeBq2OieSfAM8evhI-PZ76-Buf7EcnCv0gKKLndR0YEV2kTxuAD_VKH6HEbZFGsVNkpiitjOp_daSiXpE3Pd_X3qe-bekUwRlgzVovAcCBt0z5yUU5xFBeE38vP8NN1cwM2zQW5_7-qCme8EqijBD20AWqh1zZX10Dd8eBE5pIXV7uBMdxLPBnW2hWPTGqxyWA2CALYSsOI_ARcA-XShtiVvxll6Mzv9-zfKxlIXVj_rZusEJLTcwAPe03Ic3TBuRpmMeGUdOprboI_wlmta2F0Bu-8qq6gc4NBQYW-fhFWYunJsc9N1bgOGxDJcxsRonVBv0XUt2Z84hiMwg4kMqwCsQc8sLtFqU31v4dYF8oKfOdI9UCd07XhnYXC6vhCgj5H2FCAhvpL2hed75flzOiuMrumoL-R2XK3JvU8cUt-bJMOc3GA==&p=0&fvj=1&vjs=3,"Net, Python or similar programming languages..Bachelor’s degree or minor in any of the following: Computer Science, Engineering, Statistics, Mathematics or…",30+ days ago,https://www.indeed.com,,,
